activity_id,account_id,contact_id,opportunity_id,activity_type,activity_dt,subject,note,campaign_id
ACT-5FVNEPSLW7,ACC-J0780B7L,CON-BSR45CCO,OPP-HHXTG1ZJ,email,2025-05-21T17:44:18,Demo,Aligned pilot scope.,
ACT-GYPNTP32YU,ACC-J0780B7L,CON-BSR45CCO,OPP-HHXTG1ZJ,note,2025-08-03T13:22:26,Executive Sync,Legal concerns.,
ACT-HV4JMSLWD9,ACC-J0780B7L,CON-BSR45CCO,OPP-HHXTG1ZJ,call,2024-04-24T12:45:44,Procurement,Discussed ROI.,
ACT-YTV5YX3N9L,ACC-J0780B7L,CON-BSR45CCO,OPP-HHXTG1ZJ,email,2025-04-30T09:44:38,Procurement,Aligned pilot scope.,
ACT-OUT4J37CPQ,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-02-11T16:23:47,Security Review,Discussed ROI.,CAM-TCHKDT
ACT-S4L5MRAOWX,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,meeting,2024-03-06T04:06:37,Discovery Call,Discussed ROI.,
ACT-7LNGLUZJFO,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-03-21T16:45:24,Discovery Call,Exec sponsor requested summary.,CAM-OC5B5B
ACT-MN0XCDPJPT,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-02-12T01:32:39,Discovery Call,Discussed ROI.,
ACT-Y5Z38A2NRI,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,email,2024-03-13T15:50:17,Follow-up,Legal concerns.,
ACT-ELRQTX3NYH,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,meeting,2024-03-16T23:09:49,Pricing,Aligned pilot scope.,
ACT-4TTI1C994Q,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,email,2024-02-27T03:10:02,Follow-up,Reviewed pricing.,
ACT-C98JEENN47,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-02-09T08:39:15,Pilot Discussion,Shared SOC2.,CAM-S5YBI2
ACT-TSJZLY186B,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,email,2024-02-23T09:03:28,Executive Sync,Reviewed pricing.,CAM-SR4ATL
ACT-O7P4POP8ST,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-03-18T02:34:22,Executive Sync,Aligned pilot scope.,CAM-CW1QGG
ACT-8ST4DJQ53J,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-02-08T02:54:27,Follow-up,Discussed ROI.,CAM-KOR5RO
ACT-CF70FX4HP9,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,email,2024-03-05T17:42:31,Pilot Discussion,Aligned pilot scope.,CAM-RCHJ29
ACT-B5WYCSIH6F,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,meeting,2024-03-17T05:42:56,Discovery Call,Shared SOC2.,CAM-8HBIEN
ACT-XQSMDIGGPD,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-03-11T12:28:10,Follow-up,Discussed ROI.,
ACT-8H6YYE6CRM,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,email,2024-03-09T17:48:55,Security Review,Aligned pilot scope.,CAM-LCV9X0
ACT-MUMQBZGY6C,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,email,2024-03-15T05:39:24,Procurement,Aligned pilot scope.,CAM-AF6D6L
ACT-G3XEWIUJ0A,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,meeting,2024-03-18T23:54:00,Pilot Discussion,Legal concerns.,
ACT-LQXKZJQJD4,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-03-08T22:20:21,Security Review,Aligned pilot scope.,
ACT-RE18I567US,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,call,2024-02-08T18:53:10,Procurement,Discussed ROI.,CAM-XIZCYM
ACT-D3W9R6ZSEG,ACC-V22BZ8JD,CON-G6FA86E5,OPP-UMGGNAOX,email,2024-02-26T10:30:12,Security Review,Aligned pilot scope.,CAM-N49N68
ACT-5OXHLKZKAM,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,meeting,2025-08-04T02:23:59,Follow-up,Shared SOC2.,
ACT-8CU4GLR9N2,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,meeting,2025-08-15T16:13:55,Pricing,Reviewed pricing.,
ACT-WBKB6GWEBA,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,meeting,2025-08-11T05:15:27,Executive Sync,Exec sponsor requested summary.,
ACT-4WZ51NZ8UH,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,meeting,2025-07-24T01:33:43,Procurement,Shared SOC2.,
ACT-PA0RRVGAJL,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,email,2025-08-13T04:17:34,Pilot Discussion,Legal concerns.,
ACT-BJCO55LNS1,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,email,2025-07-23T18:15:50,Demo,Discussed ROI.,
ACT-3VYFGJAI5Y,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,call,2025-07-22T13:44:44,Discovery Call,Exec sponsor requested summary.,
ACT-VY7R82C4LZ,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,call,2025-08-03T03:47:51,Discovery Call,Aligned pilot scope.,
ACT-M9A6P5PQZU,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,meeting,2025-07-16T12:09:40,Executive Sync,Legal concerns.,CAM-M2CV6F
ACT-SBI0SPIAIT,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,email,2025-08-07T22:07:07,Procurement,Exec sponsor requested summary.,CAM-858UTI
ACT-RJ0466W94L,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,call,2025-08-02T22:43:47,Procurement,Legal concerns.,
ACT-1ILTKYWHOB,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,email,2025-08-10T16:19:49,Procurement,Discussed ROI.,
ACT-LLAO6QU5K7,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,note,2025-08-11T00:53:11,Executive Sync,Aligned pilot scope.,
ACT-ZNXAIX37MC,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,call,2025-08-01T20:38:25,Executive Sync,Exec sponsor requested summary.,CAM-FKYKMG
ACT-BTYRRLF44L,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,call,2025-07-23T03:52:38,Executive Sync,Reviewed pricing.,
ACT-AFRP5NG7AK,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,email,2025-07-28T22:24:07,Follow-up,Shared SOC2.,
ACT-OL1O1BQEGA,ACC-Q3ZXXM74,CON-VRNLOYU6,OPP-H5H1IACC,email,2025-08-11T18:53:10,Demo,Reviewed pricing.,
ACT-0D0NCWCA01,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,meeting,2023-03-22T13:06:43,Discovery Call,Discussed ROI.,
ACT-9N8L9OOPQM,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,email,2023-03-16T18:47:34,Demo,Aligned pilot scope.,
ACT-MFM1SEO2HT,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,meeting,2023-04-15T15:33:49,Procurement,Shared SOC2.,
ACT-YEQ606ON9B,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,meeting,2023-03-22T04:57:20,Follow-up,Exec sponsor requested summary.,
ACT-53I3N9P61K,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,call,2023-03-31T11:07:53,Security Review,Legal concerns.,
ACT-AF2UJG0OA9,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,email,2023-03-30T07:33:09,Executive Sync,Shared SOC2.,CAM-CFRCJ7
ACT-MKTSL0IN03,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,call,2023-04-04T14:01:08,Procurement,Reviewed pricing.,
ACT-YFWH5DZAHS,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,meeting,2023-04-03T10:06:30,Discovery Call,Shared SOC2.,
ACT-TP5U2FJWVK,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,call,2023-03-18T00:41:23,Follow-up,Shared SOC2.,CAM-XF62GI
ACT-FPSVFH8U0G,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,note,2023-04-13T00:03:52,Executive Sync,Discussed ROI.,
ACT-2B5GU9I55W,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,meeting,2023-04-12T00:55:12,Pilot Discussion,Shared SOC2.,
ACT-80213EA3NY,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,meeting,2023-03-25T04:42:24,Pilot Discussion,Reviewed pricing.,
ACT-UU7X4ZYUPW,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,call,2023-03-13T11:27:17,Discovery Call,Reviewed pricing.,
ACT-JQIRGCJE0B,ACC-GNHZI55S,CON-WPC85470,OPP-G3ZHX3GW,note,2023-03-13T21:19:49,Procurement,Exec sponsor requested summary.,
ACT-P258OK15DJ,ACC-K0MDIOTE,CON-DDR9LROG,OPP-H55HP2D8,meeting,2024-02-01T22:05:27,Follow-up,Shared SOC2.,
ACT-DJ31W66C0T,ACC-K0MDIOTE,CON-DDR9LROG,OPP-H55HP2D8,call,2024-01-20T08:53:50,Pricing,Aligned pilot scope.,
ACT-BHCH0OFOSW,ACC-K0MDIOTE,CON-DDR9LROG,OPP-H55HP2D8,email,2024-01-01T17:18:03,Pilot Discussion,Discussed ROI.,
ACT-NTM4SNS2IP,ACC-K0MDIOTE,CON-DDR9LROG,OPP-H55HP2D8,email,2024-01-07T11:43:42,Executive Sync,Reviewed pricing.,CAM-PDH7VY
ACT-TKTGW217TY,ACC-K0MDIOTE,CON-DDR9LROG,OPP-H55HP2D8,meeting,2024-01-20T21:20:48,Discovery Call,Exec sponsor requested summary.,
ACT-DDMPSFI6GV,ACC-K0MDIOTE,CON-DDR9LROG,OPP-H55HP2D8,meeting,2024-02-01T05:52:44,Follow-up,Discussed ROI.,
ACT-G4RYHBWQHJ,ACC-K0MDIOTE,CON-DDR9LROG,OPP-H55HP2D8,email,2024-02-03T16:53:48,Security Review,Discussed ROI.,
ACT-TTGJQSM65B,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,email,2023-10-30T23:27:23,Procurement,Reviewed pricing.,
ACT-6D15SZJX5V,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-04T10:14:34,Security Review,Shared SOC2.,
ACT-0SQKQ2ZGAU,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-26T04:20:28,Procurement,Exec sponsor requested summary.,
ACT-RMQY8FKWFP,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-12-05T03:25:20,Security Review,Exec sponsor requested summary.,
ACT-PRT2NQLP3G,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-08T11:27:19,Demo,Reviewed pricing.,
ACT-JTCKCG6GGO,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-11T10:18:19,Security Review,Legal concerns.,
ACT-NXT278B19U,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-22T20:29:18,Procurement,Legal concerns.,
ACT-Q7KUM08ZOS,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,note,2023-11-27T01:06:54,Procurement,Shared SOC2.,
ACT-TIO8XA5DPO,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,meeting,2023-11-06T00:27:08,Pricing,Exec sponsor requested summary.,
ACT-A1VE9KDQJF,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,meeting,2023-10-30T01:10:01,Demo,Discussed ROI.,
ACT-U0BUK3639F,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-28T12:00:49,Follow-up,Shared SOC2.,
ACT-ALE2C7ORD1,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,email,2023-11-24T03:26:28,Demo,Reviewed pricing.,
ACT-LUK7E6GDLH,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-18T00:33:43,Discovery Call,Exec sponsor requested summary.,
ACT-GTP1JKR6JC,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,email,2023-11-06T09:58:29,Follow-up,Shared SOC2.,CAM-CAA39O
ACT-PJI35XFB35,ACC-MUMLUGZI,CON-LFAXLF93,OPP-L8LCTNLT,call,2023-11-08T23:04:39,Demo,Exec sponsor requested summary.,
ACT-G188JGCWKY,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,note,2023-02-12T10:47:45,Follow-up,Exec sponsor requested summary.,
ACT-U0W0CXL3PZ,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2022-12-26T09:09:29,Procurement,Discussed ROI.,
ACT-5W4M6Z992T,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,meeting,2023-01-26T15:55:59,Pilot Discussion,Shared SOC2.,
ACT-71ZXQ2ZPW2,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,call,2023-01-15T23:37:32,Pilot Discussion,Legal concerns.,CAM-QAYPXS
ACT-3W9JZD4QBV,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2023-01-21T23:28:58,Pilot Discussion,Aligned pilot scope.,CAM-JQ0NG5
ACT-T0REEOL2M0,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,call,2023-01-28T09:03:28,Executive Sync,Legal concerns.,
ACT-4BA70TTEB1,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2023-01-05T21:15:13,Procurement,Discussed ROI.,
ACT-UF7B8HPTSW,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,meeting,2023-02-11T12:57:04,Procurement,Exec sponsor requested summary.,
ACT-LTBGIJ2589,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2023-01-26T10:33:22,Procurement,Discussed ROI.,
ACT-SNKLHNW3SR,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,call,2023-02-01T21:25:50,Pilot Discussion,Aligned pilot scope.,CAM-9LH8MC
ACT-CJ2JISSK5F,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2022-12-21T16:21:57,Demo,Exec sponsor requested summary.,
ACT-GJG3VZ52H3,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2023-01-12T23:26:46,Procurement,Aligned pilot scope.,CAM-8E34RM
ACT-E30TQKHJGC,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,note,2022-12-22T17:26:20,Discovery Call,Discussed ROI.,
ACT-22NU9XMMHS,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,call,2023-01-11T15:55:33,Executive Sync,Reviewed pricing.,
ACT-3RZLO17GIT,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,call,2022-12-28T06:09:00,Pricing,Exec sponsor requested summary.,
ACT-JXTVQNK51C,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,meeting,2023-02-10T16:02:28,Pricing,Shared SOC2.,CAM-6GA0I0
ACT-S3N7L1M418,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2023-01-17T04:14:01,Demo,Aligned pilot scope.,
ACT-C6Z6GECL3A,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,call,2022-12-25T12:03:36,Follow-up,Aligned pilot scope.,
ACT-NWK9X579PK,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,meeting,2023-01-08T00:39:37,Procurement,Exec sponsor requested summary.,
ACT-KE3OYNFS8H,ACC-OULHP4R9,CON-VVKDNBHE,OPP-V7VNIJQ6,email,2023-02-12T21:42:09,Executive Sync,Exec sponsor requested summary.,CAM-860QR9
ACT-K0YCEIVM1B,ACC-ILGUS45O,CON-RGA4W4T6,OPP-PHAVXNHS,email,2023-12-16T14:02:09,Security Review,Aligned pilot scope.,CAM-IHGSKA
ACT-LS56GG2N69,ACC-ILGUS45O,CON-RGA4W4T6,OPP-PHAVXNHS,email,2024-01-14T00:15:45,Demo,Aligned pilot scope.,CAM-FK4UK6
ACT-YFIPBKFOEC,ACC-ILGUS45O,CON-RGA4W4T6,OPP-PHAVXNHS,email,2024-01-10T07:08:14,Procurement,Aligned pilot scope.,
ACT-CR3DAAHSEU,ACC-ILGUS45O,CON-RGA4W4T6,OPP-PHAVXNHS,email,2023-12-05T14:10:26,Demo,Discussed ROI.,
ACT-0MI3UHEYCK,ACC-ILGUS45O,CON-RGA4W4T6,OPP-PHAVXNHS,call,2023-12-11T04:25:02,Demo,Aligned pilot scope.,CAM-43PNFO
ACT-OK3GA6XH4I,ACC-ILGUS45O,CON-RGA4W4T6,OPP-PHAVXNHS,meeting,2023-12-11T08:40:33,Discovery Call,Shared SOC2.,CAM-OROFXY
ACT-YCX9GNTXAI,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,meeting,2025-08-08T04:58:56,Executive Sync,Reviewed pricing.,
ACT-8P3F4PTYGN,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,meeting,2024-04-23T10:24:07,Executive Sync,Exec sponsor requested summary.,
ACT-XW9L5IWU39,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,email,2023-08-02T13:56:55,Procurement,Shared SOC2.,
ACT-KE1KLSMN7H,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,email,2023-05-01T23:46:25,Discovery Call,Reviewed pricing.,CAM-HCEP4Y
ACT-1EI28OJXCE,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,note,2024-01-04T01:05:12,Follow-up,Reviewed pricing.,
ACT-D5T8IZQRM2,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,call,2023-07-05T04:47:56,Pricing,Discussed ROI.,
ACT-LGQBERNFZG,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,meeting,2024-04-30T22:11:07,Procurement,Shared SOC2.,
ACT-42ZCI8H7EN,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,note,2023-05-16T13:06:33,Follow-up,Exec sponsor requested summary.,
ACT-OKOLNNKR06,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,email,2024-03-02T11:10:10,Follow-up,Discussed ROI.,
ACT-M9RCFUH05E,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,meeting,2023-02-26T17:28:48,Pilot Discussion,Exec sponsor requested summary.,CAM-6F62NT
ACT-OJ298ZR1B3,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,meeting,2023-01-19T18:48:35,Follow-up,Reviewed pricing.,
ACT-OSE622W99K,ACC-SWS3SEKY,CON-IX233NAS,OPP-VKFNPJ8M,meeting,2024-12-08T05:25:15,Follow-up,Exec sponsor requested summary.,
ACT-TMJHVZEWMB,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-03-25T08:16:19,Security Review,Legal concerns.,CAM-TL5GQL
ACT-IBBIO6SJF2,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,email,2023-04-11T19:26:34,Pricing,Shared SOC2.,
ACT-CLNIZGF9H7,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,email,2023-04-16T23:23:34,Pricing,Exec sponsor requested summary.,
ACT-Z59CVG34R5,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,meeting,2023-03-14T11:03:07,Procurement,Legal concerns.,CAM-QNNRAQ
ACT-1DFP2N8ZC4,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,email,2023-04-24T19:26:58,Discovery Call,Reviewed pricing.,CAM-HZ5HRC
ACT-8VU9H3JPC6,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-04-17T23:06:17,Security Review,Aligned pilot scope.,
ACT-MFI4DNDB33,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,email,2023-04-09T16:04:26,Pricing,Aligned pilot scope.,
ACT-CCS7VGWDAL,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-04-08T05:16:37,Discovery Call,Exec sponsor requested summary.,
ACT-MWRHK45GDE,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-03-31T11:38:31,Pilot Discussion,Aligned pilot scope.,
ACT-F6SRV3YFBB,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,meeting,2023-03-16T21:10:54,Pricing,Shared SOC2.,
ACT-SJRWW59QQ8,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-03-28T05:01:05,Executive Sync,Reviewed pricing.,CAM-MGDJ5L
ACT-EWD73TOIHP,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-04-11T14:56:35,Procurement,Exec sponsor requested summary.,
ACT-EP9Q03O05B,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,email,2023-03-31T14:06:03,Executive Sync,Exec sponsor requested summary.,
ACT-0UK0GJOJAZ,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,email,2023-04-18T12:22:35,Pricing,Reviewed pricing.,CAM-LH7OXK
ACT-ES0TYIXDM8,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-04-13T16:47:57,Pilot Discussion,Reviewed pricing.,
ACT-OOBZACM8HX,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,note,2023-03-27T05:04:19,Procurement,Discussed ROI.,CAM-HV7YUM
ACT-J6HIY9447K,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-04-06T23:42:08,Pricing,Exec sponsor requested summary.,
ACT-XW6XFBQPQA,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,call,2023-04-09T18:32:42,Pilot Discussion,Shared SOC2.,
ACT-T5U0ROLE67,ACC-5FRLE6G9,CON-TDALX1T3,OPP-70OOOVQ6,note,2023-04-24T18:52:16,Follow-up,Discussed ROI.,CAM-8DMB5A
ACT-ZO00VPHOBX,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,call,2025-10-22T15:46:12,Follow-up,Reviewed pricing.,CAM-L791QI
ACT-8V71H22VA1,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,call,2025-10-22T08:12:12,Follow-up,Exec sponsor requested summary.,
ACT-O2X7LCT7OR,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,call,2025-10-21T02:45:06,Procurement,Shared SOC2.,
ACT-714G54J09G,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,call,2025-10-22T07:26:32,Pilot Discussion,Aligned pilot scope.,
ACT-WJ8NZKRSEW,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,meeting,2025-10-20T13:10:09,Security Review,Reviewed pricing.,
ACT-2JT4YU0A97,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,email,2025-10-21T21:52:27,Security Review,Discussed ROI.,CAM-LEE3MP
ACT-HVRIX5IV01,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,meeting,2025-10-21T09:23:46,Executive Sync,Discussed ROI.,CAM-4HC3OM
ACT-RR0WQBW473,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,call,2025-10-20T06:03:17,Pricing,Aligned pilot scope.,
ACT-9G8G3K5X0N,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,call,2025-10-20T01:08:57,Discovery Call,Shared SOC2.,
ACT-PMHF8KY32A,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,meeting,2025-10-20T10:37:00,Discovery Call,Aligned pilot scope.,
ACT-QRGBI9H2T8,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,meeting,2025-10-21T10:18:33,Pilot Discussion,Reviewed pricing.,
ACT-SEE34C50NF,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,call,2025-10-22T10:21:37,Demo,Legal concerns.,
ACT-NOSYQZT5MA,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,email,2025-10-22T02:18:01,Security Review,Legal concerns.,
ACT-97VV4HZ8Q9,ACC-5IASSXQ3,CON-3ZVIVF3U,OPP-HGBE3O5G,meeting,2025-10-21T19:46:29,Pricing,Legal concerns.,
ACT-L9XDMV3366,ACC-6C0A393Q,CON-XUQUP3D4,OPP-GBSUURAO,meeting,2024-08-30T21:14:29,Procurement,Aligned pilot scope.,
ACT-6GUAPZ79JQ,ACC-6C0A393Q,CON-XUQUP3D4,OPP-GBSUURAO,meeting,2024-12-07T13:26:18,Pilot Discussion,Reviewed pricing.,
ACT-FJ6EXB77W2,ACC-6C0A393Q,CON-XUQUP3D4,OPP-GBSUURAO,email,2024-09-01T04:34:22,Discovery Call,Shared SOC2.,
ACT-79V0I6JN3G,ACC-6C0A393Q,CON-XUQUP3D4,OPP-GBSUURAO,meeting,2024-09-29T17:52:15,Demo,Discussed ROI.,
ACT-G3YZW23M9G,ACC-6C0A393Q,CON-XUQUP3D4,OPP-GBSUURAO,call,2025-01-27T20:04:52,Executive Sync,Aligned pilot scope.,
ACT-ZACS02T24D,ACC-NAL7Z3RR,CON-BILNKIMM,OPP-GV2C5UN2,note,2024-11-03T16:29:14,Demo,Shared SOC2.,CAM-JTS8K9
ACT-519AJXZOW0,ACC-NAL7Z3RR,CON-BILNKIMM,OPP-GV2C5UN2,meeting,2024-11-13T01:20:20,Security Review,Legal concerns.,
ACT-A517PULOMA,ACC-NAL7Z3RR,CON-BILNKIMM,OPP-GV2C5UN2,email,2024-10-25T06:29:58,Executive Sync,Discussed ROI.,CAM-9M6ED6
ACT-3NLQCOZU35,ACC-NAL7Z3RR,CON-BILNKIMM,OPP-GV2C5UN2,call,2024-11-20T18:57:46,Pricing,Reviewed pricing.,
ACT-ROVTJEKD0Z,ACC-NAL7Z3RR,CON-BILNKIMM,OPP-GV2C5UN2,email,2024-12-04T08:44:59,Follow-up,Reviewed pricing.,
ACT-AS2LLB4AF2,ACC-NAL7Z3RR,CON-BILNKIMM,OPP-GV2C5UN2,email,2024-11-11T13:11:37,Discovery Call,Exec sponsor requested summary.,CAM-E7NOWM
ACT-KSV3M67DZ5,ACC-NAL7Z3RR,CON-BILNKIMM,OPP-GV2C5UN2,meeting,2024-11-08T11:18:16,Demo,Aligned pilot scope.,
